approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
83022,0.94499965852437,0.1134712090981173,38282644.73971407,435.7530077140946,0.9061625769322996,0.29795236105307144,0.22692552514322087,0.2576332429990967
83461,0.9499965852436998,0.11688826821820572,35126469.84666874,399.82778071196236,0.9090286262374825,0.30650724304437804,0.2121260343730108,0.25072886297376096
83900,0.9549935119630296,0.12095811512667272,30850454.754081648,351.1559491210605,0.9112552382474851,0.31001021450459654,0.19318905155951624,0.2380392156862745
84339,0.9599904386823593,0.12508179682176748,26647333.55047829,303.3138337523424,0.9136759651506674,0.31666666666666665,0.17536600891152132,0.22572716099959034
84779,0.9649987479226899,0.13042511065226112,23774534.20122151,270.6141348284826,0.9159596697763112,0.3232588699080158,0.15658816040738383,0.2109777015437393
85218,0.9699956746420197,0.13589804146431256,19111315.459867205,217.53494957392044,0.9181177706475444,0.33001149865848983,0.13701464035646085,0.1936354436073316
85657,0.9749926013613495,0.14297838672629007,15182520.576104254,172.81535930184458,0.9200132454868287,0.33425287356321837,0.1156906429026098,0.17188793001536823
86096,0.9799895280806793,0.1511297221890142,13039106.738984764,148.41790628753117,0.92237687977437,0.35229885057471266,0.0975493316359007,0.15279162512462613
86536,0.9849978373210099,0.1614389121242364,9799441.40221728,111.54234755636944,0.9242723546136543,0.3667687595712098,0.07622533418204964,0.12621870882740446
86975,0.9899947640403397,0.17619867881724532,5134793.453409848,58.44689431795761,0.9263961999155029,0.4066820276497696,0.05617441120305538,0.09871364653243848
87414,0.9949916907596694,0.19903938965883822,-96248.63934399596,-1.0955521586267667,0.9278006782602738,0.45517241379310347,0.03150859325270528,0.058937341866349156
87854,1.0,0.40221136351082065,-6924498.259149772,-78.81824685443773,0.9282460006622744,0.0,0.0,0.0
