approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
51394,0.5849932843126096,0.009751014331128582,107066758.6636945,1218.6896289718682,0.6345159117119792,0.14524492497793468,0.8380012730744748,0.24757874941231783
51833,0.5899902110319394,0.00992368555846015,107151143.38446265,1219.6501398281541,0.6389691357319844,0.14635099670556703,0.8341820496499045,0.24901429860814214
52273,0.5949985202722698,0.010090584623727854,108138685.00667915,1230.8908530821493,0.6434223597519897,0.14746452597659562,0.8302036919159771,0.25044404973357015
52712,0.5999954469915997,0.010271340743475967,109372377.89999281,1244.9333883487695,0.6480011875264053,0.14879368077616553,0.8273392743475493,0.2522255912674348
53151,0.6049923737109295,0.01046492738748079,110145024.87213191,1253.7280587353098,0.6526142708702056,0.15018983856476248,0.8246339910884787,0.2541005712604506
53590,0.6099893004302593,0.010651145365272414,110371753.99660863,1256.308807756148,0.6569533096589287,0.15126963158667253,0.8200190961171229,0.2554214478673573
54030,0.6149976096705898,0.010849804673015712,111143974.77772108,1265.098627014377,0.6612695114013953,0.1523478157433015,0.81524506683641,0.25672120468041393
54469,0.6199945363899196,0.011048394100735255,111596694.91577648,1270.2517234932557,0.6655514575744773,0.1533988188501868,0.8101527689369828,0.2579550060802594
54908,0.6249914631092495,0.011246628700846284,112162869.9417051,1276.696222615989,0.6699475889788414,0.15465176635827912,0.8060152768936982,0.25951069552965284
55348,0.6299997723495799,0.011446249531271125,112067486.8597231,1275.6105226822126,0.6741267684437695,0.15565526845118366,0.8004455760661999,0.2606285136920646
55787,0.6349966990689098,0.011650488910171222,112342227.34184183,1278.7377619896856,0.6784543887093644,0.15687935253152643,0.795830681094844,0.26209318169907236
56226,0.6399936257882396,0.01187014665250816,111082205.33332743,1264.3955350163615,0.6826221496511641,0.15791482459209313,0.7901018459579885,0.263220675944334
56665,0.6449905525075694,0.012089063563966964,110171244.5977218,1254.0265053124706,0.6866528883154253,0.15878596310153528,0.7834182049649905,0.2640527783737395
57105,0.6499988617478999,0.012300392890148278,110340623.729748,1255.9544668398478,0.6912088790435845,0.160434455458501,0.7803946530872056,0.26615288594610725
57544,0.6549957884672297,0.012552656675017936,109906410.82747257,1251.0120293609007,0.6955364993091794,0.1617764206054169,0.7756206238064927,0.2677139404591893
57983,0.6599927151865596,0.012794845815151237,110175015.97488707,1254.069433092256,0.699852701051646,0.16317526606493332,0.7710057288351368,0.26934623082054704
58422,0.6649896419058893,0.013020955720341428,110558962.85435261,1258.4397165109456,0.704237413932882,0.16471834837298333,0.7668682367918523,0.2711873944850872
58862,0.6699979511462199,0.01327784431018377,110270908.44560364,1255.1609311540014,0.7085421971522203,0.16615192421140298,0.7619350732017823,0.272812740377767
59301,0.6749948778655497,0.013550699881504915,109146253.04661064,1242.3595174563552,0.7127213766171483,0.16744776066809966,0.7562062380649268,0.2741828462625855
